00108	DOS EQUIS LAGER 32 OZ			EACH	004000509301	1	3.99	3.99	1	3.99	0	4000509301	BEER	BEER	GROWLERS	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	04000509301	2015-10-19				0	9.2500											
00109	HIGH COTTON ESB 32 OZ			EACH	000400036502	48	5.89	0.00	1	0.00	0	0400036502	BEER	BEER	GROWLERS	HIG	0.00	Y																				3.5400		0.00														0			0			AbDILOSW	0	00400036502	2015-10-19				0	9.2500											
00110	STONE ARROGANT 64 OZ			EACH	040007385078	1	14.99	14.99	1	14.99	0	0007385078	BEER	BEER	GROWLERS	UNK	0.00	Y																				9.7100		0.00														0			0			AbDILOSW	0	40007385078	2015-10-19				0	9.2500											
00111	MEMPHIS MADE ALL SEWN UP 32 OZ			EACH	040003168361	1	4.69	4.69	1	4.69	-1	0003168361	BEER	BEER	GROWLERS	UNK	0.00	Y																				0.0000		0.00														0			-1			AbDILOSW	0	40003168361	2015-10-19				0	9.2500											
00112	HIGH COTTON SCOTTISH 32 OZ			EACH	000400041341	48	5.89	0.00	1	0.00	-3	0400041341	BEER	BEER	GROWLERS	HIG	0.00	Y																				3.4400		0.00														0			-3			AbDILOSW	0	00400041341	2015-10-19				0	9.2500											
00113	BELLS OCTOBERFEST 32 OZ			EACH	400023790831	1	5.49	0.00	1	0.00	-3	400023790831	BEER	BEER	GROWLERS	UNK	0.00	Y																				0.0000		0.00														0			-3			AbDILOSW	0	400023790831	2015-10-19				0	9.2500											
00114	WEIHENSTEPHAN 32 OZ			EACH	400015860831	1	6.99	6.99	1	6.99	0	400015860831	BEER	BEER	GROWLERS	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	400015860831	2015-10-19				0	9.2500											
00115	FOUNDERS BRK STOUT 64 OZ			EACH	040001282078	1	9.69	9.69	1	9.69	-9	0001282078	BEER	BEER	GROWLERS	UNK	0.00	Y																				6.4600		0.00														0			-9			AbDILOSW	0	40001282078	2015-10-19				0	9.2500											
00116	SAMUEL ADAMS OCTOBERFEST 32 OZ			EACH	000040002541	1	4.99	0.00	1	0.00	0	0040002541	BEER	BEER	GROWLERS	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	00040002541	2015-10-19				0	9.2500											
00117	WISE TARASQUE 64OZ			EACH	040002572078	1	8.79	8.79	1	8.79	0	0002572078	BEER	BEER	GROWLERS	UNK	0.00	Y																				5.8300		0.00														0			0			AbDILOSW	0	40002572078	2015-10-19				0	9.2500											
00118	ROGUE BEARD 64 OZ			EACH	040002337083	1	12.99	12.99	1	12.99	0	0002337083	BEER	BEER	GROWLERS	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	40002337083	2015-10-19				0	9.2500											
00119	DOS EQUIS LAGER 64 OZ			EACH	000400050930	1	7.09	7.09	1	7.09	0	0400050930	BEER	BEER	GROWLERS	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	00400050930	2015-10-19				0	9.2500											
00120	TALLGRASS ETHOSE 64 OZ			EACH	040007842078	24	9.69	9.69	1	9.69	0	0007842078	BEER	BEER	GROWLERS	EAG	0.00	Y																				6.5600		0.00														0			0			AbDILOSW	0	40007842078	2015-10-19				0	9.2500											
00121	FOUNDERS BRK STOUT 32 OZ			EACH	400012820781	1	5.49	5.49	1	5.49	-1	400012820781	BEER	BEER	GROWLERS	UNK	0.00	Y																				0.0000		0.00														0			-1			AbDILOSW	0	400012820781	2015-10-19				0	9.2500											
00122	ANGRY ORCHARD CRISP APPLE 32 OZ			EACH	040005800301	1	4.99	0.00	1	0.00	0	0005800301	BEER	BEER	GROWLERS	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	40005800301	2015-10-19				0	9.2500											
00123	SPB DEVIL 32 OZ			EACH	004000955301	1	5.19	5.19	1	5.19	0	4000955301	BEER	BEER	GROWLERS	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	04000955301	2015-10-19				0	9.2500											
00124	LAGUNITAS SUMPIN EX 64 OZ			EACH	000004000731	24	9.99	9.99	1	9.99	-16		BEER	BEER	GROWLERS	OMN	0.00	Y																				6.7800		0.00														0			-16			AbDILOSW	0		2015-10-19				0	9.2500											
00125	HOFBRAU OKTOBERFEST 32 OZ			32OZ	400023780831	48	5.69	0.00	1	0.00	-5	400023780831	BEER	BEER	GROWLERS	ASB	0.00	Y																				3.1250		0.00														0			-5			AbDILOSW	0	400023780831	2015-10-19				1	9.2500											
00126	STIEGL RADLER 32 OZ			EACH	000400050321	48	6.39	6.39	1	6.39	0	0400050321	BEER	BEER	GROWLERS	ATH	0.00	Y																				3.5400		0.00														0			0			AbDILOSW	0	00400050321	2015-10-19				0	9.2500											
00127	HIGH COTTON ESB 64 OZ			EACH	000040003650	24	10.39	0.00	1	0.00	0	0040003650	BEER	BEER	GROWLERS	HIG	0.00	Y																				6.9800		0.00														0			0			AbDILOSW	0	00040003650	2015-10-19				0	9.2500											
00128	ROGUE BEARD 32 OZ			EACH	400023370832	1	7.99	7.99	1	7.99	0	400023370832	BEER	BEER	GROWLERS	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	400023370832	2015-10-19				0	9.2500											
00129	HIGH COTTON SCOTTISH 64 OZ			EACH	000040004134	24	10.49	0.00	1	0.00	-7	0040004134	BEER	BEER	GROWLERS	HIG	0.00	Y																				6.8800		0.00														0			-7			AbDILOSW	0	00040004134	2015-10-19				0	9.2500											
00130	HOFBRAU OKTOBERFEST 64 OZ			EACH	040002378083	24	9.99	9.99	1	9.99	-19	0002378083	BEER	BEER	GROWLERS	EAG	0.00	Y																				6.2500		0.00														0			-19			AbDILOSW	0	40002378083	2015-10-19				0	9.2500											
00131	HIGH COTTON STOUT 64 OZ			EACH	000040003828	1	10.39	0.00	1	0.00	-1	0040003828	BEER	BEER	GROWLERS	UNK	0.00	Y																				0.0000		0.00														0			-1			AbDILOSW	0	00040003828	2015-10-19				0	9.2500											
00132	SCHLAFLY SEASONAL BEER 64 OZ			1/2BL	000004000831	1	9.39	0.00	24	0.00	-1	0004000831	BEER	BEER	GROWLERS	UNK	0.00	Y																				0.0000		0.00														0			-1			AbDILOSW	0	00004000831	2015-10-19				1	9.2500											
00133	GHOST RIVER RIVER BANK RED 32 OZ			32OZ	400020960781	18	6.79	6.79	1	6.79	0	400020960781	BEER	BEER	GROWLERS	EAG	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	400020960781	2015-10-19				1	9.2500											
00134	BELLS OCTOBERFEST 64 OZ			EACH	040002379083	24	9.99	0.00	1	0.00	-22	0002379083	BEER	BEER	GROWLERS	EAG	0.00	Y																				6.2500		0.00														0			-22			AbDILOSW	0	40002379083	2015-10-19				0	9.2500											
00135	STONE ARROGANT 32 OZ			EACH	400073850782	1	7.99	7.99	1	7.99	0	400073850782	BEER	BEER	GROWLERS	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	400073850782	2015-10-19				0	9.2500											
00136	SAMUEL ADAMS REBEL 64 OZ			EACH	000400017130	24	6.99	6.99	1	6.99	0	0400017130	BEER	BEER	GROWLERS	ATH	0.00	Y																				3.0300		0.00														0			0			AbDILOSW	0	00400017130	2015-10-19				0	9.2500											
00137	MEMPHIS MADE LUCID 64 OZ			64OZ	000004000001	9	11.59	0.00	1	0.00	-22	0004000001	BEER	BEER	GROWLERS	MEM	0.00	Y																				0.5900		0.00														0			-22			AbDILOSW	0	00004000001	2015-10-19				0	9.2500											
00138	SPATEN OCTOBERFEST 64 OZ			64OZ	040001859081	24	10.49	0.00	1	0.00	-19	0001859081	BEER	BEER	GROWLERS	EAG	0.00	Y																				6.2900		0.00														0			-19			AbDILOSW	0	40001859081	2015-10-19				0	9.2500											
00139	MEMPHIS MADE PLAID ATTACK 64 OZ			EACH	000004000003	9	13.39	0.00	1	0.00	-33	0004000003	BEER	BEER	GROWLERS	MEM	0.00	Y																				0.6133		0.00														0			-33			AbDILOSW	0	00004000003	2015-10-19				0	9.2500											
00140	WISEACRE DR. GIBBLE 64 OZ			EACH	040002559078	1	9.39	0.00	1	0.00	0	0002559078	BEER	BEER	GROWLERS	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	40002559078	2015-10-19				0	9.2500											
00141	HIGH COTTON BELGIAN IPA 32 OZ			EACH	000400042421	1	5.89	0.00	1	0.00	0	0400042421	BEER	BEER	GROWLERS	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	00400042421	2015-10-19				0	9.2500											
00142	WISE TINY BOMB 32 OZ			EACH	400025730781	1	4.99	4.99	1	4.99	0	400025730781	BEER	BEER	GROWLERS	UNK	0.00	Y																				2.3300		0.00														0			0			AbDILOSW	0	400025730781	2015-10-19				0	9.2500											
00143	MEMPHIS MADE PLAID ATTACK 32 OZ			32OZ	000040000033	18	7.59	0.00	1	0.00	-8	0040000033	BEER	BEER	GROWLERS	MEM	0.00	Y																				0.1478		0.00														0			-8			AbDILOSW	0	00040000033	2015-10-19				1	9.2500											
00144	TENNESSEE BREWERY CUTWAY IPA 64 OZ			EACH	000400015030	1	9.39	0.00	1	0.00	0	0400015030	BEER	BEER	GROWLERS	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	00400015030	2015-10-19				0	9.2500											
00145	SPATEN OCTOBERFEST 32 OZ			32OZ	400018590811	48	5.89	0.00	1	0.00	-6	400018590811	BEER	BEER	GROWLERS	EAG	0.00	Y																				3.1500		0.00														0			-6			AbDILOSW	0	400018590811	2015-10-19				1	9.2500											
00146	WISEACRE DR. GIBBLE 32 OZ			EACH	400025590781	48	5.39	0.00	1	0.00	0	400025590781	BEER	BEER	GROWLERS	EAG	0.00	Y																				3.1300		0.00														0			0			AbDILOSW	0	400025590781	2015-10-19				0	9.2500											
00147	BLUE PANTS COFFEE MILK IPA 32 OZ			EACH	000040007781	18	12.69	0.00	1	0.00	0	0040007781	BEER	BEER	GROWLERS	ASB	0.00	Y																				11.1200		0.00														0			0			AbDILOSW	0	00040007781	2015-10-19				0	9.2500											
00148	GHOSTRIVER GRINDHOUSE 32 OZ			EACH	400026790781	1	5.99	5.99	1	5.99	-2	400026790781	BEER	BEER	GROWLERS	UNK	0.00	Y																				2.9200		0.00														0			-2			AbDILOSW	0	400026790781	2015-10-19				0	9.2500											
00149	OSKAR BLUES PINNER 32 OZ			EACH	400027090781	48	4.99	4.99	1	4.99	0	400027090781	BEER	BEER	GROWLERS	EAG	0.00	Y																				2.9200		0.00														0			0			AbDILOSW	0	400027090781	2015-10-19				0	9.2500											
00150	LAGUNITAS CITRUS 32 OZ			EACH	000040007981	1	7.59	0.00	1	0.00	0	0040007981	BEER	BEER	GROWLERS	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	00040007981	2015-10-19				0	9.2500											
00151	BIG HURT BEER			EACH	008907693447	1	15.99	0.00	1	0.00	0	8907693447	BEER	BEER	BEER	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	08907693447	2015-10-19				0	9.2500											
00152	LAGUNITAS UNDERCOVER 64 OZ			EACH	000004000743	1	10.19	0.00	1	0.00	0	0004000743	BEER	BEER	GROWLERS	UNK	0.00	Y																				6.7800		0.00														0			0			AbDILOSW	0	00004000743	2015-10-19				0	9.2500											
00153	SEAGRAMS STRAWBERRY DAQ			EACH	008043280253	24	1.99	0.00	1	0.00	-60	8043280253	BEER	BEER	BEER SINGLES	ASB	0.00	Y																				0.6720		0.00														0			-60			AbDILOSW	0	080432802533	2015-10-19				0	9.2500											
00154	WENTE LIVERMORE SAUV BLANC			EACH	008963623000	12	12.99	0.00	1	0.00	10	8963623000	WINE	WINE	WINE-W/INV NO SALES	ATH	0.00	Y																				9.2800		0.00														0			10			AbDILOSW	0	08963623000	2015-10-19				0	9.2500											
00155	VICTORY HOP WALLOP SIN			EACH	063027992501	1	2.68	0.00	1	0.00	0	3027992501	BEER	BEER	BEER	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	63027992501	2015-10-19				0	9.2500											
00156	BRIDGEPORT HOP CZAR SINGLE			EACH	009855400008	1	1.99	0.00	1	0.00	0	9855400008	BEER	BEER	BEER SINGLES	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	09855400008	2015-10-19				0	9.2500											
00157	SIERRA NEVADA BIGFOOT SINGLE			EACH	008378300011	1	2.39	2.39	1	2.39	-39	8378300011	BEER	BEER	BEER SINGLES	EAG	0.00	Y																				1.6200		0.00														0			-39			AbDILOSW	0	083783000115	2015-10-19				0	9.2500											
00158	INNIS GUNN RUM AGED BEER SINGLE			EACH	073604051946	1	3.49	3.49	1	3.49	0	3604051946	BEER	BEER	BEER	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	73604051946	2015-10-19				0	9.2500											
00159	EAST INDIA PALE ALE SINGLE			EACH	003061300007	1	1.99	1.99	1	1.99	0	3061300007	BEER	BEER	BEER SINGLES	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	03061300007	2015-10-19				0	9.2500											
00160	LAZY MAGNOLIA SINGLE			EACH	085402500137	1	3.29	3.29	1	3.29	-7	5402500120	BEER	BEER	BEER SINGLES	UNK	0.00	Y																				0.0000		0.00														0			-7			AbDILOSWV	0	854025001203	2015-10-19				0	9.2500											
00161	SCHLAFLY IRISH STYLE EXTRA STOUT SINGLE			EACH	073753001012	1	2.39	0.00	1	0.00	-5	3753001012	BEER	BEER	BEER	UNK	0.00	Y																				0.0000		0.00														0			-5			AbDILOSW	0	737530010123	2015-10-19				0	9.2500											
00162	DOGFISH HEAD BURTON BATON SIN			EACH	063848900067	6	3.99	3.99	1	3.99	6		BEER	BEER	BEER SINGLES	EAG	0.00	Y																				11.5500		0.00														0			6			AbDILOSW	0		2015-10-19				0	9.2500											
00163	DOGFISH HEAD PUNKIN ALE SINGLE			EACH	063848900113	1	2.59	2.59	1	2.59	-45	3848900113	BEER	BEER	BEER SINGLES	EAG	0.00	Y																				1.7700		0.00														0			-45			AbDILOSW	0	638489001135	2015-10-19				0	9.2500											
00164	SAM ADAMS REBEL SINGLE			EACH	008769200126	1	2.49	2.49	1	2.49	0	8769200126	BEER	BEER	BEER	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	08769200126	2015-10-19				0	9.2500											
00165	FT COLLINS DBL CHOCLATE			EACH	089008500083	1	3.59	0.00	1	0.00	0	9008500083	BEER	BEER	BEER SINGLES	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	89008500083	2015-10-19				0	9.2500											
00166	AMERICAN IPA SPECIAL RELEASE SINGLE			EACH	073753001038	24	2.49	0.00	1	0.00	-5	3753001038	BEER	BEER	BEER SINGLES	OMN	0.00	Y																				1.4900		0.00														0			-5			AbDILOSW	0	737530010383	2015-10-19				0	9.2500											
00167	KNICKERBOCKER AME RED ALE SINGLE			EACH	085324900420	1	2.49	0.00	1	0.00	0	5324900420	BEER	BEER	BEER SINGLES	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	85324900420	2015-10-19				0	9.2500											
00168	SIERRA NEVADA SINGLE SEASONAL			12OZ	000015000003	24	1.99	1.99	1	1.99	-12	0015000003	BEER	BEER	BEER	EAG	0.00	Y																				0.0000		0.00														0			-12			AbDILOSW	0	000150000035	2015-10-19				1	9.2500											
00169	VICTORY GOLDEN MONKEY SINGLE			EACH	063027946501	1	2.39	0.00	1	0.00	-46	3027946501	BEER	BEER	BEER SINGLES	UNK	0.00	Y																				1.8300		0.00														0			-46			AbDILOSW	0	630279465011	2015-10-19				0	9.2500											
00170	CHIMAY RED SINGLE			EACH	008170600001	1	5.59	0.00	1	0.00	-3	8170600001	BEER	BEER	BEER SINGLES	EAG	0.00	Y																				3.8400		0.00														0			-3			AbDILOSW	0	081706000013	2015-10-19				0	9.2500											
00171	BLUE PANTS PINSTRIPE SINGLE			EACH	085324900418	24	3.39	0.00	1	0.00	-63	5324900418	BEER	BEER	BEER SINGLES	UNK	0.00	Y																				2.2900		0.00														0			-63			AbDILOSW	0	853249004182	2015-10-19				0	9.2500											
00172	MENDOCINI IMPERIAL IPS SNGL			EACH	009221211125	1	2.99	0.00	1	0.00	0	9221211125	BEER	BEER	BEER	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	09221211125	2015-10-19				0	9.2500											
00173	NEW BELGIAN TRIPPEL SINGLE			EACH	075452700051	1	1.99	1.99	1	1.99	0	7545270005	BEER	BEER	BEER	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	075452700051	2015-10-19				0	9.2500											
00174	OMME GANG RARE VOS AMBER PALE SINGLE			12OZ	064944000012	24	3.19	3.19	1	3.19	-8	4944000012	BEER	BEER	BEER SINGLES	ASB	0.00	Y																				2.2100		0.00														0			-8			AbDILOSW	0	649440000128	2015-10-19				1	9.2500											
00175	BLUE PANTS WEEDYS DBL KNEE			EACH	085324900422	1	3.29	0.00	1	0.00	-1	5324900422	BEER	BEER	BEER	UNK	0.00	Y																				0.0000		0.00														0			-1			AbDILOSW	0	85324900422	2015-10-19				0	9.2500											
00176	SIERRA NEVADA TORPEDO SINGLE			12OZ	008378300008	24	1.99	1.99	1	1.99	-24	8378300008	BEER	BEER	BEER SINGLES	EAG	0.00	Y																				0.8500		0.00														0			-24			AbDILOSW	0	083783000085	2015-10-19				1	9.2500											
00177	VOODOO RANGER IPA			6 PACK	075452700066	4	10.29	0.00	1	0.00	12	5452700066	BEER	BEER	BEER	EAG	0.00	Y																				7.5995		0.00														0			12			AbDILOSW	0	754527000660	2015-10-19				0	9.2500											
00178	OMME GANG 3 PHISLOSOPHERS SINGLE			EACH	064944000014	1	5.99	5.99	1	5.99	0	4944000014	BEER	BEER	BEER SINGLES	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSWV	0	649440000142	2015-10-19				0	9.2500											
00179	OMME GANG ADORATION SINGLE			EACH	064944023673	1	4.29	4.29	1	4.29	-5	4944023673	BEER	BEER	BEER SINGLES	UNK	0.00	Y																				2.9800		0.00														0			-5			AbDILOSW	0	649440236732	2015-10-19				0	9.2500											
00180	DUVEL BELGIAN ALE 4 PK			4 PACK	008370601415	6	17.99	0.00	1	0.00	19	541168101459	BEER	BEER	BEER	EAG	0.00	Y																				12.4460		0.00														0			19			AbDILOSWV	0	5411681014593	2015-10-19				0	9.2500											
00181	PIRAAT ALE 4PK			EACH	071016800304	1	18.99	18.99	1	18.99	0	7101680030	BEER	BEER	BEER	UNK	0.00	Y																				13.8400		0.00														0			0			AbDILOSW	0	071016800304	2015-10-19				0	9.2500											
00182	INNIS & GUNN RUM CASK 4PK			EACH	073604051947	1	11.99	0.00	1	0.00	0	3604051947	BEER	BEER	BEER	UNK	0.00	Y																				9.2200		0.00														0			0			AbDILOSW	0	73604051947	2015-10-19				0	9.2500											
00183	CELEBRATOR 4PK			EACH	008572542201	1	14.99	0.00	1	0.00	0	0857254220	BEER	BEER	BEER	UNK	0.00	Y																				10.5600		0.00														0			0			AbDILOSW	0	008572542201	2015-10-19				0	9.2500											
00184	LUCIFER 4PK			EACH	065454000017	1	17.99	0.00	1	0.00	0	5454000017	BEER	BEER	BEER	UNK	0.00	Y																				13.8500		0.00														0			0			AbDILOSW	0	65454000017	2015-10-19				0	9.2500											
00185	INNIS & GUNN ORIGINAL 4PK			EACH	073604051944	1	15.99	15.99	1	15.99	0	3604051944	BEER	BEER	BEER	UNK	0.00	Y																				7.6800		0.00														0			0			AbDILOSW	0	73604051944	2015-10-19				0	9.2500											
00186	SEAGRAMS WILD BERRIES 4PK			CS/06	008043280266	6	6.99	0.00	1	6.99	0	8043280266	SPIRITS	SPIRITS	COCKTAILS-READY TO DRINK (RTD)	UNK	0.00	Y																				4.9900		0.00														0			0			AbDILOSW	0	08043280266	2015-10-19				0	9.2500											
00187	LA FIN DU MONDE 4PK			EACH	077228505105	1	11.99	11.99	1	11.99	0	7722850510	BEER	BEER	BEER	UNK	0.00	Y																				8.9300		0.00														0			0			AbDILOSW	0	077228505105	2015-10-19				0	9.2500											
00188	DOGFISH HEAD 90 IPA 4PK			4 PACK	063848900061	6	10.99	0.00	1	0.00	7	3848900061	BEER	BEER	BEER	EAG	0.00	Y																				7.8330		0.00														0			7			AbDILOSW	0	638489000619	2015-10-19				0	9.2500											
00189	SAMUEL SMITH STOUT			EACH	008572531505	1	11.99	11.99	1	11.99	0	8572531505	BEER	BEER	BEER	UNK	0.00	Y																				8.6600		0.00														0			0			AbDILOSW	0	08572531505	2015-10-19				0	9.2500											
00190	TIMBER BEAST IPA			4 PACK	085402500144	6	12.99	0.00	1	0.00	6	5402500144	BEER	BEER	BEER	ASB	0.00	Y																				9.3888		0.00														0			6			AbDILOSW	0	854025001449	2015-10-19				0	9.2500											
00191	SEAGRAMS FUZZY NAVEL 4PK			EACH	008043280228	1	6.99	0.00	1	6.99	0	8043280228	BEER	BEER	BEER	UNK	0.00	Y																				4.9900		0.00														0			0			AbDILOSW	0	08043280228	2015-10-19				0	9.2500											
00192	SEAGRAMS JAMAICAN ME HAPPY 4 PK			4 PACK	008043210346	6	6.99	0.00	1	0.00	0	8043210346	BEER	BEER	BEER	UNK	0.00	Y																				3.3333		0.00														0			0			AbDILOSW	0	08043210346	2015-10-19				0	9.2500											
00193	STONE SUBLIMELY SR			EACH	063625185013	1	12.99	12.99	1	12.99	0	3625185013	BEER	BEER	BEER	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	63625185013	2015-10-19				0	9.2500											
00194	ABITA BOURBON BALT 32 OZ			EACH	400077040792	1	10.99	0.00	1	0.00	0		BEER	BEER	GROWLERS	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0		2015-10-19				0	9.2500											
00195	LAGUNITAS 64 OZ			EACH	000400061706	1	10.99	10.99	1	10.99	0	0400061706	BEER	BEER	GROWLERS	UNK	0.00	Y																				5.8300		0.00														0			0			AbDILOSW	0	00400061706	2015-10-19				0	9.2500											
00196	BLUE PANTS APPLE ALE 32 OZ			EACH	004000210051	1	6.29	0.00	1	0.00	0	4000210051	BEER	BEER	GROWLERS	UNK	0.00	Y																				3.6500		0.00														0			0			AbDILOSW	0	04000210051	2015-10-19				0	9.2500											
00197	ABITA ESPRESSO 64 OZ			EACH	040001807079	1	10.19	0.00	1	0.00	-1	4000180707	BEER	BEER	GROWLERS	UNK	0.00	Y																				0.0000		0.00														0			-1			AbDILOSW	0	040001807079	2015-10-19				0	9.2500											
00198	FOUNDERS SEASONAL 64 OZ			EACH	040001275049	1	20.99	20.99	1	20.99	0	0001275049	BEER	BEER	GROWLERS	UNK	0.00	Y																				0.0000		0.00														0			0			AbDILOSW	0	40001275049	2015-10-19				0	9.2500											
